employee_id,institution_id,period_year,period_quarter,performance_score,relational_score,divergence_score,self_count,manager_count,peer_count,sub_count,self_overall,manager_overall,peer_overall,sub_overall,pdi_institution,is_high_perf,is_high_rel,alignment,alignment_score
E224,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.933333333333334,5.0,0.0,1,0,2,3,,,,,0.10000000000000009,True,True,Aligned,1
E225,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.400000000000001,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E225,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.400000000000001,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E226,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',1.6,1.9166666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E226,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',1.8333333333333333,2.1666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E227,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.155555555555556,2.1666666666666665,0.0,1,0,2,3,,,,,0.10000000000000009,False,False,Aligned,1
E227,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.511111111111111,2.6666666666666665,0.0,1,0,2,3,,,,,0.10000000000000009,False,False,Aligned,1
E228,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.433333333333334,4.416666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E228,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.6,4.75,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E229,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.133333333333334,4.416666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E229,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.2666666666666675,4.583333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E230,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.8666666666666663,4.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E230,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.033333333333334,4.333333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E231,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.333333333333334,4.333333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E231,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.5,4.75,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E232,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.933333333333333,4.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E232,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.2333333333333325,4.25,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E233,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.400000000000001,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E233,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.433333333333334,4.583333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E234,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E234,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.7333333333333325,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E235,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,4.916666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E235,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.699999999999999,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E236,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.8333333333333335,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E236,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.0,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E237,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.6666666666666665,3.1666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E237,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.7666666666666666,3.25,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E238,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.4000000000000004,3.5833333333333335,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E238,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.6999999999999997,3.6666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E239,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.6666666666666665,2.6666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E239,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.8,3.0,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E240,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.5999999999999996,3.5833333333333335,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E240,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.8666666666666663,3.9166666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E241,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.6666666666666665,3.0833333333333335,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E241,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.7333333333333334,3.3333333333333335,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E242,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',5.0,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E242,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',5.0,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E243,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.166666666666667,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E243,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.3333333333333335,4.583333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E244,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E244,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.599999999999999,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E245,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.933333333333333,3.9166666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E245,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.233333333333333,4.166666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E246,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,4.916666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E246,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.666666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E247,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.5,4.583333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E247,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E248,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.400000000000001,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E248,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.6,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E249,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.7333333333333325,4.416666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E249,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.8,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E250,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.2666666666666675,4.166666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E250,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.300000000000001,4.25,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E251,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.433333333333333,1.9166666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E251,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.6333333333333333,2.1666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E252,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.733333333333333,2.4166666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E252,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.2,2.9166666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E253,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E253,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.666666666666666,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E254,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.266666666666667,2.1666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E254,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.3,2.25,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E255,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.599999999999999,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E255,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.766666666666667,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E256,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.433333333333334,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E256,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.5,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E257,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.566666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E257,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.666666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E258,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.7666666666666666,3.9166666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E258,I09,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.8666666666666663,4.083333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E259,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.433333333333334,4.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E259,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.400000000000001,4.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E260,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.5777777777777775,5.0,0.0,1,0,2,3,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E260,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.8000000000000003,5.0,0.0,1,0,2,3,,,,,0.10000000000000009,True,True,Aligned,1
E261,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.0,1.5,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E261,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.2666666666666666,1.8333333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E262,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.3666666666666663,4.0,0.0,1,1,2,0,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E262,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.6666666666666665,4.333333333333333,0.0,1,1,2,0,,,,,0.10000000000000009,False,True,Anti-Aligned,0
E263,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.966666666666667,4.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E263,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.2333333333333325,4.166666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E264,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.033333333333333,2.5,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E264,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.2333333333333334,2.6666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E265,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.8,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E265,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.9,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E266,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.633333333333333,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E266,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.666666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E267,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.4000000000000004,2.6666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E267,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.533333333333333,2.6666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E268,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.8,4.5,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E268,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.9,4.75,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E269,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',1.9666666666666666,2.0,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E269,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.1333333333333333,2.0,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E270,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.533333333333333,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E270,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.599999999999999,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E271,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.822222222222221,5.0,0.0,1,0,2,3,,,,,0.10000000000000009,True,True,Aligned,1
E271,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.888888888888888,5.0,0.0,1,0,2,3,,,,,0.10000000000000009,True,True,Aligned,1
E272,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.533333333333333,3.6666666666666665,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E272,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.566666666666666,3.5833333333333335,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E273,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',5.0,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E273,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',5.0,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E274,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.666666666666666,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E274,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.766666666666667,4.666666666666667,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E275,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.2333333333333334,3.0,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E275,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.3666666666666667,3.0833333333333335,0.0,1,1,2,0,,,,,0.10000000000000009,False,False,Aligned,1
E276,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.666666666666666,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E276,I10,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.599999999999999,5.0,0.0,1,1,2,0,,,,,0.10000000000000009,True,True,Aligned,1
E277,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.633333333333333,4.666666666666667,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E277,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.699999999999999,4.5,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E278,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.066666666666666,4.0,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E278,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.133333333333334,4.0,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E279,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.811111111111112,3.0277777777777772,0.0,1,0,2,3,,,,,0.14524627736864773,True,False,Anti-Aligned,0
E279,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.9777777777777774,3.3333333333333335,0.0,1,0,2,3,,,,,0.14524627736864773,True,False,Anti-Aligned,0
E280,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',1.6000000000000003,1.5,0.0,1,1,2,0,,,,,0.14524627736864773,False,False,Aligned,1
E280,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',1.8999999999999997,1.9166666666666667,0.0,1,1,2,0,,,,,0.14524627736864773,False,False,Aligned,1
E281,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.8333333333333335,2.5,0.0,1,1,2,0,,,,,0.14524627736864773,False,False,Aligned,1
E281,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.033333333333333,2.6666666666666665,0.0,1,1,2,0,,,,,0.14524627736864773,False,False,Aligned,1
E282,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.3333333333333335,1.5833333333333333,0.0,1,1,2,0,,,,,0.14524627736864773,False,False,Aligned,1
E282,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.6333333333333333,1.8333333333333333,0.0,1,1,2,0,,,,,0.14524627736864773,False,False,Aligned,1
E283,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',5.0,5.0,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E283,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',5.0,5.0,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E284,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',4.599999999999999,4.5,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E284,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',4.7333333333333325,4.666666666666667,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E285,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',3.8333333333333335,4.083333333333333,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E285,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',3.9000000000000004,4.083333333333333,0.0,1,1,2,0,,,,,0.14524627736864773,True,True,Aligned,1
E286,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x01\x00\x00\x00\x00\x00\x00\x00',2.088888888888889,2.611111111111111,0.0,1,0,2,3,,,,,0.14524627736864773,False,False,Aligned,1
E286,I11,b'\xe8\x07\x00\x00\x00\x00\x00\x00',b'\x02\x00\x00\x00\x00\x00\x00\x00',2.466666666666667,3.0,0.0,1,0,2,3,,,,,0.14524627736864773,False,False,Aligned,1
